,RADeg,decDeg,SNR,numSigPix,deltaT_c,fluxmJy,method,snr_threshold,iter_num,idx,remeasured,component,patch_num,patch_idx
54659,25.77000000000008,6.338000000000021,5.160438743055353,1,294.2588722035525,0.2068201090894782,map,5.0,49,53523,False,unknown,0,55032
40062,25.37000000000008,5.754000000000019,5.1604073258707865,1,341.6122090732096,0.2403618023066461,map,5.0,47,53524,False,unknown,0,40378
40063,26.122666666666767,6.746000000000024,5.160403936654376,1,351.4230960322098,0.2467964765140391,map,5.0,47,53525,False,unknown,0,40379
59938,26.949333333333414,6.190666666666687,5.160379468758288,1,293.9014979866169,0.2066273000943325,map,5.0,51,53526,False,unknown,0,60351
49319,25.271333333333413,6.608000000000023,5.1603333604528245,1,269.9721350824865,0.1896487104669225,map,5.0,48,53527,False,unknown,0,49664
57820,26.708666666666765,5.696000000000019,5.160318625064816,1,289.0114937453206,0.2033721029970819,map,5.0,50,53528,False,unknown,0,58217
40064,26.478666666666754,4.998666666666684,5.160288140024068,1,364.79566431652177,0.2569925052711826,map,5.0,47,53529,False,unknown,0,40380
54660,24.899333333333416,6.549333333333355,5.160254198025809,1,249.8383564374689,0.1755261241626164,map,5.0,49,53530,False,unknown,0,55033
49320,26.474000000000075,4.97533333333335,5.160193321792371,2,316.9503135422599,0.2232941496243164,map,5.0,48,53531,False,unknown,0,49665
59939,25.449333333333406,5.020000000000017,5.160178576906759,1,290.6495482058588,0.2047511694940209,map,5.0,51,53532,False,unknown,0,60352
57821,26.98666666666676,7.016666666666691,5.160164878773269,1,275.10563860919444,0.1930903366907335,map,5.0,50,53533,False,unknown,0,58218
59940,26.54466666666676,6.037333333333354,5.160161241109545,1,298.0960015596036,0.2096363815707778,map,5.0,51,53534,False,unknown,0,60353
54661,27.028666666666744,5.278666666666685,5.160094848453429,1,293.4299152195045,0.206625677541575,map,5.0,49,53535,False,unknown,0,55034
54662,27.076666666666743,6.279333333333355,5.160059264868128,1,313.9334305183235,0.2206733318302525,map,5.0,49,53536,False,unknown,0,55035
59941,26.887333333333423,6.030666666666687,5.160049681364731,1,303.44716717875923,0.2134021903450654,map,5.0,51,53537,False,unknown,0,60354
59942,26.14133333333341,5.978666666666687,5.160037912765711,1,326.2716371499786,0.2294754873798206,map,5.0,51,53538,False,unknown,0,60355
54663,26.1900000000001,5.738000000000019,5.160028443160023,2,340.68649358602016,0.2397172576987882,map,5.0,49,53539,False,unknown,0,55036
40065,26.20400000000009,6.306000000000022,5.160017505441648,1,459.71649942496526,0.3231320713192861,map,5.0,47,53540,False,unknown,0,40381
40066,26.45333333333341,5.332000000000018,5.1599818275383305,1,368.11945790808926,0.259197721139854,map,5.0,47,53541,False,unknown,0,40382
40067,25.314000000000096,6.738000000000023,5.159962044794268,1,322.4896220237507,0.2264809233230175,map,5.0,47,53542,False,unknown,0,40383
57822,25.78666666666675,5.146000000000018,5.159959366303617,1,284.59575779599624,0.2004472192223698,map,5.0,50,53543,False,unknown,0,58219
54664,27.04133333333343,6.0240000000000204,5.159952088347152,1,328.59066864047423,0.2310874142182119,map,5.0,49,53544,False,unknown,0,55037
49321,25.026666666666745,5.488000000000018,5.159910298023775,2,336.0058551972859,0.2365251005226438,map,5.0,48,53545,False,unknown,0,49666
54665,26.40066666666675,6.321333333333355,5.159893840351644,1,339.087723066641,0.238335760305423,map,5.0,49,53546,False,unknown,0,55038
54666,25.24200000000008,5.387333333333352,5.159888369286573,1,304.2669680168718,0.2142191093681303,map,5.0,49,53547,False,unknown,0,55039
49322,25.650000000000084,5.508000000000019,5.159877961870549,2,301.5262717382845,0.2122467461456622,map,5.0,48,53548,False,unknown,0,49667
40068,25.40800000000008,5.797333333333353,5.159837789853251,1,341.088831767904,0.2399751154518444,map,5.0,47,53549,False,unknown,0,40384
54667,25.928666666666736,6.054000000000022,5.159808466365669,1,340.6129703826359,0.239529156972776,map,5.0,49,53550,False,unknown,0,55040
57823,25.670000000000083,5.08733333333335,5.159765715912855,1,289.97453409944274,0.2042543971931588,map,5.0,50,53551,False,unknown,0,58220
49323,26.0840000000001,5.368000000000018,5.159754427714863,1,321.8490371708478,0.2266049052080795,map,5.0,48,53552,False,unknown,0,49668
59943,26.21733333333341,6.184000000000021,5.159739652004446,1,335.50545249886386,0.2358798887312556,map,5.0,51,53553,False,unknown,0,60356
40069,26.334666666666745,5.390666666666685,5.159715946099269,1,367.6125650258529,0.2588161257005284,map,5.0,47,53554,False,unknown,0,40385
49324,24.92733333333342,5.992666666666687,5.159699370550705,1,289.1032026211384,0.2033287502546681,map,5.0,48,53555,False,unknown,0,49669
40070,25.52866666666676,5.866666666666688,5.159692767866758,1,321.4000300792455,0.2260951483597376,map,5.0,47,53556,False,unknown,0,40386
57824,25.429333333333407,5.70800000000002,5.15967205757341,1,261.4868176194008,0.1839996905067632,map,5.0,50,53557,False,unknown,0,58221
40071,26.27400000000009,6.9673333333333565,5.159669642959619,2,353.4426220950768,0.2480993694064511,map,5.0,47,53558,False,unknown,0,40387
54668,26.94466666666676,5.781333333333353,5.159666795676974,1,299.40045263385747,0.2106509779039312,map,5.0,49,53559,False,unknown,0,55041
49325,25.91533333333341,6.609333333333356,5.159646499301262,1,330.3683893850856,0.2320749492021308,map,5.0,48,53560,False,unknown,0,49670
54669,25.816666666666748,6.424000000000022,5.159639444390496,1,300.30866672364016,0.2110367975391965,map,5.0,49,53561,False,unknown,0,55042
54670,26.832666666666743,6.206666666666687,5.1595579482668725,2,316.8524537694809,0.2227562733663817,map,5.0,49,53562,False,unknown,0,55043
49326,25.586666666666737,6.030000000000021,5.159473407653522,1,281.34085728600024,0.1978559522786416,map,5.0,48,53563,False,unknown,0,49671
49327,26.94133333333344,6.598666666666689,5.159463233164108,1,305.81425440807635,0.2148309767717296,map,5.0,48,53564,False,unknown,0,49672
49328,25.221333333333416,5.158666666666684,5.159462865652933,1,337.3624713347839,0.2376072885964905,map,5.0,48,53565,False,unknown,0,49673
59944,26.395333333333408,5.754666666666686,5.159436940866098,1,315.853413690076,0.2222373908404349,map,5.0,51,53566,False,unknown,0,60357
59945,26.05000000000009,6.378666666666688,5.159396397154774,1,311.19196237239146,0.2187044081215883,map,5.0,51,53567,False,unknown,0,60358
54671,26.53666666666676,6.328666666666688,5.15937406731078,1,325.2824701628002,0.2286291837306355,map,5.0,49,53568,False,unknown,0,55044
57825,25.53866666666676,4.99133333333335,5.159362434354985,1,297.66676947739364,0.2097036428303311,map,5.0,50,53569,False,unknown,0,58222
49329,25.617333333333427,6.691333333333356,5.159360450417942,1,292.7675311657419,0.205627128591643,map,5.0,48,53570,False,unknown,0,49674
54672,26.841333333333417,6.121333333333354,5.159353435478328,1,327.41720906912474,0.2302204367300047,map,5.0,49,53571,False,unknown,0,55045
40072,26.19266666666676,6.808000000000023,5.159348278553803,1,348.3363834931941,0.244597189666633,map,5.0,47,53572,False,unknown,0,40389
40073,26.36866666666676,5.771333333333353,5.159272347066438,1,425.1222750565036,0.2991111388418791,map,5.0,47,53573,False,unknown,0,40390
54673,26.194666666666755,5.60800000000002,5.15927070626886,1,322.9657664187605,0.2272995335063538,map,5.0,49,53574,False,unknown,0,55046
49330,26.31733333333344,6.233333333333355,5.159266848915835,1,390.9758846083206,0.2748531660663575,map,5.0,48,53575,False,unknown,0,49675
54674,26.64200000000009,5.500000000000019,5.1592570205539925,1,302.0449361950441,0.2126146790694492,map,5.0,49,53576,False,unknown,0,55047
49331,26.48466666666676,5.619333333333352,5.159251814452051,1,339.7353452998989,0.239097102985955,map,5.0,48,53577,False,unknown,0,49676
40074,25.01733333333341,5.520000000000018,5.15925149164647,1,374.5056522777791,0.2636122302172237,map,5.0,47,53578,False,unknown,0,40391
54675,26.34866666666676,6.822000000000023,5.1592322694251305,1,286.4613864327243,0.201143526855791,map,5.0,49,53579,False,unknown,0,55048
54676,25.205333333333407,6.515333333333356,5.159230434353383,2,254.1133243489301,0.1785415491053417,map,5.0,49,53580,False,unknown,0,55049
54677,26.76866666666676,6.638000000000022,5.159218474483871,1,286.3898057343368,0.2011694674456152,map,5.0,49,53581,False,unknown,0,55050
40075,26.316666666666745,5.65400000000002,5.1591918590953005,1,406.1384298298602,0.2858128501960439,map,5.0,47,53582,False,unknown,0,40392
49332,25.55800000000007,5.779333333333353,5.159179374922333,1,287.0380903691425,0.2019538322588193,map,5.0,48,53583,False,unknown,0,49677
59946,25.44600000000008,5.97200000000002,5.159090808075841,1,249.334433014296,0.1753656456756004,map,5.0,51,53584,False,unknown,0,60359
49333,25.521333333333423,6.7926666666666895,5.159051934008521,1,292.5690096011771,0.2054446343225919,map,5.0,48,53585,False,unknown,0,49678
59947,25.46266666666676,5.517333333333352,5.159025413404176,1,267.14095226116865,0.1880397144301578,map,5.0,51,53586,False,unknown,0,60360
54678,26.3960000000001,6.874000000000024,5.15901332414782,1,287.3607475747765,0.2017531926977143,map,5.0,49,53587,False,unknown,0,55051
59948,26.09600000000009,6.154000000000021,5.159005132876453,1,345.28582075815046,0.2427697160988586,map,5.0,51,53588,False,unknown,0,60361
40076,25.295333333333424,5.384000000000018,5.158959645198538,1,376.5295219489639,0.265097024169642,map,5.0,47,53589,False,unknown,0,40393
57826,26.691333333333425,5.87600000000002,5.158925054520025,1,300.62050768977184,0.2114738870993614,map,5.0,50,53590,False,unknown,0,58223
40077,25.412000000000067,6.980000000000024,5.158913724638481,1,326.18534672014016,0.2289599153295378,map,5.0,47,53591,False,unknown,0,40394
57827,25.82666666666675,6.579333333333356,5.158912286321724,1,279.82665476327514,0.1965827013306712,map,5.0,50,53592,False,unknown,0,58224
40078,26.26266666666676,5.300000000000018,5.158888017552656,1,369.6915967163224,0.2603181702694594,map,5.0,47,53593,False,unknown,0,40395
49334,26.46400000000008,7.02866666666669,5.158880894462887,1,309.07644105421423,0.2169281117344463,map,5.0,48,53594,False,unknown,0,49679
54679,26.3760000000001,6.543333333333355,5.158879518565194,2,302.59756421778974,0.2125950909348173,map,5.0,49,53595,False,unknown,0,55052
54680,26.35200000000009,5.962666666666687,5.1588657531409,1,336.08827226385733,0.2363866854160723,map,5.0,49,53596,False,unknown,0,55053
54681,25.70866666666675,6.460666666666689,5.158779051175751,1,294.3431746605881,0.2068296485540013,map,5.0,49,53597,False,unknown,0,55054
40079,26.344666666666747,5.525333333333352,5.15877743801823,1,393.4203328467168,0.2769236910683821,map,5.0,47,53598,False,unknown,0,40396
49335,25.61666666666673,7.066000000000024,5.158761070614797,1,291.52523227752863,0.2046004722612102,map,5.0,48,53599,False,unknown,0,49680
59949,26.48800000000009,5.962666666666687,5.158738763631289,1,305.44690692634964,0.2148351723568191,map,5.0,51,53600,False,unknown,0,60362
54682,27.06266666666676,5.5753333333333535,5.15871695282798,1,289.14145251030527,0.203505818840785,map,5.0,49,53601,False,unknown,0,55055
40080,26.846000000000096,6.7173333333333565,5.158710991640046,1,358.26943079469146,0.2516195101344392,map,5.0,47,53602,False,unknown,0,40397
57828,26.520666666666745,6.592000000000023,5.158707779935841,1,286.2187695111754,0.201068095629097,map,5.0,50,53603,False,unknown,0,58225
54683,25.45066666666673,6.06600000000002,5.15868485160101,2,261.8866011868099,0.1841622922208892,map,5.0,49,53604,False,unknown,0,55056
61594,25.670666666666747,5.505333333333352,5.158682825390032,1,261.5445378469852,0.1841041050514538,map,5.0,52,53605,False,unknown,0,62026
57829,25.312666666666765,5.248666666666685,5.1586300314886735,1,296.535819162918,0.2088229149243749,map,5.0,50,53606,False,unknown,0,58226
49336,25.508666666666763,6.837333333333357,5.158612267882278,1,290.9709519234435,0.2043034723518785,map,5.0,48,53607,False,unknown,0,49681
57830,26.90933333333341,5.5706666666666855,5.15855398721992,1,280.109310152274,0.1971503284437598,map,5.0,50,53608,False,unknown,0,58227
54684,25.49200000000009,5.132666666666684,5.158545946229317,1,312.8153933571065,0.220327551135903,map,5.0,49,53609,False,unknown,0,55057
54685,26.478666666666754,5.834666666666687,5.158492804885306,1,335.2334823608836,0.2358399401109989,map,5.0,49,53610,False,unknown,0,55058
57831,25.425333333333416,6.483333333333356,5.158442051605066,1,244.0633087799844,0.1714912031715487,map,5.0,50,53611,False,unknown,0,58228
54686,25.942000000000085,6.256666666666688,5.158408448300889,2,341.7401118905124,0.2402299815945552,map,5.0,49,53612,False,unknown,0,55059
54687,25.21200000000008,5.755333333333353,5.158396443589579,2,283.60325173445165,0.1995456422663248,map,5.0,49,53613,False,unknown,0,55060
59950,25.18333333333341,5.070000000000017,5.158391999876304,1,289.31273694827814,0.2037937727613006,map,5.0,51,53614,False,unknown,0,60363
40081,26.644000000000087,5.228666666666684,5.158372309825023,1,379.15190986388393,0.2670104763723768,map,5.0,47,53615,False,unknown,0,40398
54688,26.732666666666752,5.323333333333351,5.158346204723112,1,297.5106336835305,0.2094840646063087,map,5.0,49,53616,False,unknown,0,55061
40082,27.00466666666676,6.464000000000022,5.158339718866392,1,363.1339551412268,0.2551660090008307,map,5.0,47,53617,False,unknown,0,40399
54689,27.0300000000001,5.382666666666685,5.158314413011102,1,291.5705765921226,0.2052818130616505,map,5.0,49,53618,False,unknown,0,55062
59951,26.61533333333342,5.94200000000002,5.1582579397815005,1,294.69727671514806,0.207282265218484,map,5.0,51,53619,False,unknown,0,60364
49337,26.14133333333341,5.642666666666686,5.15823747941053,1,333.53178114184163,0.2347217641368945,map,5.0,48,53620,False,unknown,0,49682
49338,25.62466666666677,5.698666666666687,5.158230212732176,1,287.3190811404573,0.2021802549093296,map,5.0,48,53621,False,unknown,0,49683
59952,26.49333333333343,5.679333333333353,5.158209057352509,1,304.5747551665844,0.214329835042409,map,5.0,51,53622,False,unknown,0,60365
49339,26.59533333333342,6.0720000000000205,5.15818529295048,1,349.81451107913654,0.2459916511443046,map,5.0,48,53623,False,unknown,0,49684
49340,25.325333333333425,5.604000000000019,5.158162581353379,1,312.3197055129825,0.2198084736098426,map,5.0,48,53624,False,unknown,0,49685
57832,25.433333333333422,5.350000000000018,5.1581583186365565,1,284.8189134508052,0.2005388749807236,map,5.0,50,53625,False,unknown,0,58229
49341,26.021333333333416,5.382666666666685,5.158141052637076,1,321.2672515430413,0.2261899147880981,map,5.0,48,53626,False,unknown,0,49686
49342,25.45200000000009,4.862666666666683,5.158128270267938,1,337.7105242799474,0.2379532072905192,map,5.0,48,53627,False,unknown,0,49687
40083,26.57866666666675,5.92200000000002,5.158077409173302,1,396.71530017119824,0.2790492215781897,map,5.0,47,53628,False,unknown,0,40400
49343,26.44533333333343,5.146000000000018,5.158046339501166,1,316.88704986019945,0.2231907054552414,map,5.0,48,53629,False,unknown,0,49688
40084,25.479333333333404,6.826666666666689,5.157999289470866,1,327.1813322858971,0.2297334685924602,map,5.0,47,53630,False,unknown,0,40401
59953,25.19600000000008,6.93266666666669,5.157983070568771,2,262.5083290695848,0.1842815818552728,map,5.0,51,53631,False,unknown,0,60366
49344,27.06333333333342,6.011333333333353,5.157979598967339,1,358.4108533155453,0.2520648301692746,map,5.0,48,53632,False,unknown,0,49689
54690,26.138666666666747,6.221333333333354,5.157956965148967,2,366.97856753688905,0.2579891927645651,map,5.0,49,53633,False,unknown,0,55063
40085,24.978666666666744,6.534666666666689,5.157940201933394,1,296.02560683442584,0.2079814156187991,map,5.0,47,53634,False,unknown,0,40402
61595,26.624666666666755,5.162666666666684,5.157928448561225,1,274.75333312845527,0.193509920841283,map,5.0,52,53635,False,unknown,0,62027
57833,25.24933333333341,5.911333333333355,5.157917887297693,1,260.3126492501809,0.1831072693218201,map,5.0,50,53636,False,unknown,0,58230
49345,26.987333333333417,6.712666666666689,5.157916738555251,1,309.0711765436334,0.2170686970925984,map,5.0,48,53637,False,unknown,0,49690
54691,25.84866666666674,6.444666666666689,5.157865474604177,1,322.83960100203973,0.2268607538119322,map,5.0,49,53638,False,unknown,0,55064
57834,25.782000000000096,4.973333333333351,5.157858694269462,1,284.4396937026285,0.2003907535490931,map,5.0,50,53639,False,unknown,0,58231
40086,26.633333333333425,5.408000000000018,5.157839811595767,1,375.1349295531379,0.2641045711801176,map,5.0,47,53640,False,unknown,0,40403
54692,25.595333333333407,5.07933333333335,5.157816123582398,1,312.9451395741835,0.2204373657913646,map,5.0,49,53641,False,unknown,0,55065
49346,26.75133333333342,5.540000000000019,5.157815454900142,1,317.2610223459574,0.2233106265481542,map,5.0,48,53642,False,unknown,0,49691
49347,25.29600000000009,6.044666666666688,5.157812652371399,1,285.06640901021024,0.2004706224627737,map,5.0,48,53643,False,unknown,0,49692
57835,26.582000000000097,5.404666666666685,5.157806501236376,1,289.43224283863015,0.203768825083017,map,5.0,50,53644,False,unknown,0,58232
